time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,0.0009313430494276277,0.00975598153505578,10.541517415230679,0.015592928021928465,6.278346071210937,0.0,0.014493614486457137,0.05054283215446637,1.599196167968372,0.030648588393092605,0.02507191813258211,0.0,424.31768906282844,426.48577059024916,425.8457363962953,425.62427164099006
0.7200000000000003,0.0018965422418295364,0.013125759300003238,10.640964216982802,0.01760544042698431,6.280514050421603,0.0,0.017480800502472936,0.06198199968585569,1.7155269785865983,0.038776772386312476,0.05214387839026985,0.0,442.78404040677174,445.0059710461514,444.94895463962513,445.61427969711303
0.7800000000000004,0.002981704528115921,0.017158077781822677,10.743578138545109,0.02053433645839231,0.0003793267326770433,0.0,0.018426528434978495,0.07265829237875333,1.7049487967353458,0.06370658473603708,0.04810657195359236,0.0,403.7967764699421,403.4343573602711,401.9275414383491,404.1821066014292
0.8400000000000004,0.004066152379215556,0.021990939502730084,10.85049396336084,0.024508294621099047,0.0038308153676505086,0.0,0.01736834088661319,0.0888609667316074,1.8586642569137437,0.07085638271386491,0.07171160286683445,0.0,455.2025311479441,457.0895143058507,456.5340667842009,457.1072645114398
0.9000000000000005,0.0050060082789378756,0.02788162747402136,10.966456312829825,0.02870151075925076,0.008012435317564126,0.0,0.013498093921119352,0.10794939772892807,2.0064843648827044,0.06787502201716994,0.06531954876150278,0.0,455.4320162643919,454.9240685718469,455.37493235535277,455.13998972054833
0.9600000000000005,0.005624387056652529,0.035004397949824836,11.091072763042881,0.03352223883815775,0.012085455073049367,0.0,0.006684485262659459,0.12995676326172345,2.1471235405282068,0.0978079005183995,0.07257120357768536,0.0,453.3392027016041,453.9248285997896,452.3256836388367,454.7344703461106
1.0200000000000005,0.005690975365122699,0.0436982882717038,11.228143363479525,0.03920820880899267,0.016693730639187443,0.0,-0.0050321444517697,0.16055942646547877,2.4213208609778523,0.08786353426288143,0.08414970179092755,0.0,492.6892305953909,493.54848354266693,494.1478783602611,493.4209252311484
1.0800000000000005,0.0050045897294591375,0.054206665287236895,11.37753012380547,0.044301281100358914,0.022065806669263388,0.0,-0.018404030156277056,0.19026446433461577,2.557905742537548,0.07814350021591869,0.09856580894456143,0.0,453.10113731813334,454.26502488723116,455.01073377630723,454.23764186093575
1.1400000000000006,0.0033697670368238643,0.06665650471496168,11.536229963275922,0.04871747003887261,0.0278163168401111,0.0,-0.03674050200747593,0.22522694047050762,2.7316460615006863,0.06248499282312079,0.08975080217470618,0.0,466.6705771631688,465.98934432395447,466.5165326577889,465.2961802779357
1.2000000000000006,0.0006577590904832661,0.08104014046590799,11.700060545785318,0.051900813563954706,0.03305226064046174,0.0,-0.054122041163060235,0.2545423157952187,2.7293443408130744,0.016861409340429727,0.08176823979533242,0.0,411.623612027829,410.92354032388675,412.83970420297203,408.7960131177953
1.2600000000000007,-0.003219735981198246,0.09727787061153507,11.864687883146708,0.05285897929699335,0.037743229631424846,0.0,-0.07556569439235737,0.28679943209938347,2.7581388752282114,0.014123077285510708,0.0698288747733555,0.0,422.6099390279032,421.5847535385562,421.0872309643698,420.8502023819371
1.3200000000000007,-0.008539808391118614,0.11556587627711656,12.032887811759517,0.053683573306625654,0.04193471975001106,0.0,-0.1021829955325098,0.32287011862280307,2.848276977164903,0.01297253775690762,0.06991666130577139,0.0,440.9924132484919,441.0034222680498,442.2410963706111,442.1462050730071
1.3800000000000008,-0.015552967973212381,0.1360473879752975,12.206739468026129,0.05433624280004157,0.04606367213072193,0.0,-0.13200197961056756,0.3599031576943357,2.9464994214412736,0.006319561111265737,0.06651929136592329,0.0,444.35368375619703,444.078672259749,445.41616868376576,444.8716237733511
1.4400000000000008,-0.024801783406418542,0.1591827410983315,12.394201303459553,0.054739007190081956,0.04977557343156214,0.0,-0.17678802332669094,0.4112731949603219,3.301232102516644,0.0074877596648641465,0.05039447256246812,0.0,520.525349236526,519.39780677166,519.2434521164934,519.3252831952346
1.5000000000000009,-0.03652404649950423,0.18507022964584754,12.596718062103369,0.05560663662515175,0.05266670495870862,0.0,-0.21425499119584357,0.45168956214346345,3.4488594532889447,0.02565518685476057,0.04335640498688323,0.0,463.50075907015366,462.94859867484575,461.2586280852279,462.691069913638
1.560000000000001,-0.05041191734777013,0.21325371894201392,12.805371342954395,0.05770242030227557,0.05517873536744222,0.0,-0.24890947110746045,0.487924181623457,3.5060392564438674,0.048952546652608744,0.038709643815863136,0.0,436.4300318073396,436.04297450674994,433.57641647546524,435.5299427731344
1.620000000000001,-0.06649966426474042,0.24373180498908037,13.018755929185867,0.060781460653767105,0.05732267371724298,0.0,-0.2875600501884436,0.5282966080174613,3.6064203192026625,0.05566934033027469,0.028992158275494583,0.0,449.5216534248897,448.7340192964184,449.6605248260698,450.20598641671256
1.680000000000001,-0.08495782083721054,0.276705732976628,13.23830720439578,0.06392375491121793,0.05933276221117545,0.0,-0.327886418778127,0.5711426660629206,3.71156753222799,0.04479290762582781,0.04126357085000539,0.0,451.6897573636261,452.6787759003234,451.7991976260698,450.92309505511287
1.740000000000001,-0.10585256388208437,0.31228313077007724,13.463700462290227,0.06684009389681744,0.06153018310873826,0.0,-0.3688245594276858,0.6150278798642003,3.801192330752805,0.055307472339722163,0.025194551104818847,0.0,448.07126777552304,446.7635063510375,447.6638095119877,448.5200358668392
1.8000000000000012,-0.12917645255811877,0.35047764668451875,13.693331548875546,0.07011765508983903,0.06414994683419994,0.0,-0.40883752996468514,0.6584172999405656,3.852945817577928,0.05322761402773668,0.06642548595787455,0.0,434.2826974014442,437.7285675263192,437.0538774146121,436.882531103257
1.8600000000000012,-0.15516855503949892,0.39156407619263855,13.929265548018646,0.07337044596295161,0.0686271433883272,0.0,-0.4580026879860172,0.7114392284966008,4.010890506413078,0.05611413938283774,0.08735181686902514,0.0,469.00869308478985,470.63517489195743,469.828813990695,470.05434856519287
1.9200000000000013,-0.18408882435405022,0.4357686634512143,14.172831999538928,0.07718569632559369,0.07452054688239684,0.0,-0.5065535155907618,0.7623785575865256,4.10754451852721,0.07542174630503706,0.11402440068165592,0.0,451.3951141242662,453.5503612150922,451.8164766836475,453.3733324836632
1.9800000000000013,-0.21588958756093063,0.4829463562829725,14.420086609510449,0.08150312004485549,0.08137732763163541,0.0,-0.5540887705288072,0.8105957417604002,4.134060768237097,0.06393170821555855,0.11478494552663228,0.0,431.2641501819464,431.3404680181151,431.58225814137535,430.61541383766723
2.0400000000000014,-0.2508658014122175,0.5332870350772565,14.67126819850041,0.08585349709159562,0.08867669394189104,0.0,-0.612483382791024,0.8678041837477164,4.238131526812436,0.08569910754059469,0.13270932612065428,0.0,455.29048408597424,456.7352032242519,455.65359638387264,457.3943773010007
2.1000000000000014,-0.2896012970461802,0.5872483071449023,14.929767407180291,0.09128245154713799,0.09622919149097164,0.0,-0.6794936689948728,0.9314124530691616,4.377792176192726,0.09864646485732924,0.10649900851996573,0.0,469.3199908797611,467.294215823042,467.66846012619504,468.6822645219086
2.1600000000000015,-0.33231665802095556,0.6449557051107081,15.194577119722277,0.09708116714450288,0.102209832058346,0.0,-0.7449333492397185,0.9926967513990547,4.44874331669473,0.09231167651179722,0.08034907671412317,0.0,450.4361571937737,448.3243523042032,448.0265127208331,447.5189998865802
2.2200000000000015,-0.37955738420190877,0.7069106116998306,15.46828938893369,0.10266555886226225,0.1066792070229754,0.0,-0.8302260967863215,1.0730264886051137,4.67388825679351,0.09455327152469824,0.05896934963470696,0.0,496.97474224053946,495.40864823861034,495.0274519521941,495.1987305765788
2.2800000000000016,-0.4316979214200713,0.7735089492595401,15.752500804334248,0.10818416466831504,0.11069190537139217,0.0,-0.9081362786955356,1.147433906597624,4.799110763917298,0.08625371605984126,0.07925901629331283,0.0,467.4309309801333,469.0125999260866,469.14837825595146,468.51006286513194
2.3400000000000016,-0.4883067456436494,0.8443953646017588,16.041557782038424,0.11330559126960527,0.11514308179614563,0.0,-0.9792345364334506,1.2158815382349546,4.835777333684768,0.08350202411804722,0.06138517978781669,0.0,442.9846521520596,441.5164631327283,442.82495672506457,442.604531500165
2.4000000000000017,-0.5494085371352672,0.9196234400483638,16.334033749311796,0.11857492431480221,0.11909765619831791,0.0,-1.0578293086007724,1.292162896224658,4.9128869345172825,0.09529773311930807,0.0736921700802747,0.0,455.76897948185604,456.7547290491205,455.23182049081123,456.1809727315854
2.4600000000000017,-0.6157014121868358,0.999920583391727,16.634342435581765,0.12396386209158106,0.12347342714041254,0.0,-1.1523341696408411,1.384914734840522,5.096327022906778,0.07564037667798858,0.07135972663706425,0.0,488.39546608957545,488.22504830822743,490.56101574207105,489.10478990404465
2.520000000000002,-0.6872383739018597,1.0853720220337484,16.941422118832755,0.12945641529084373,0.12732078916377532,0.0,-1.2325913254948264,1.4638864884691378,5.139239965603574,0.11219486367903017,0.042914607429521606,0.0,450.2011408931047,447.89607800495617,446.676698077857,449.654749163687
2.580000000000002,-0.7634049732054021,1.1754086587968782,17.24907798941486,0.13613001084048992,0.13046674633182764,0.0,-1.3065522433469023,1.5378768719262261,5.1158363480681714,0.10921798853206224,0.06673462204546379,0.0,427.1857641321128,429.2142850617273,427.88580523680344,427.6437419891748
2.640000000000002,-0.844484973599326,1.2704244848178077,17.558425728374036,0.14269931535322034,0.13431415219772802,0.0,-1.396451713463003,1.629872350215139,5.195098479070955,0.11002337095901238,0.05831262426109032,0.0,461.86174317416504,461.19974789975157,460.88195408830177,460.9557218910077
2.700000000000002,-0.9312468365922297,1.371307665140665,17.874022532690667,0.1490548356187853,0.13794234259620985,0.0,-1.4959019515190377,1.7334522367865115,5.323865627929893,0.09612806398859078,0.06446684821748273,0.0,476.80094287122375,477.273264804534,478.7836126767081,477.7339728710909
2.760000000000002,-1.0235975849585013,1.4780384971366913,18.19404003809266,0.15467246801534262,0.14125963902176952,0.0,-1.5827783606914438,1.8246880115017547,5.343004372998641,0.08809119109628218,0.021698269063594094,0.0,447.606046272503,444.1129312339106,445.61651350978,444.9663124530126
2.820000000000002,-1.1210567563077891,1.5901648337985246,18.514073176817323,0.1594349680911984,0.14246695831571188,0.0,-1.6659825349349757,1.9132537094147115,5.32461805459741,0.04963071923858432,0.016767070084441744,0.0,434.37364703392075,433.95981938246325,435.69553460021564,432.47215130561
2.880000000000002,-1.2235494754300473,1.707691050627408,18.833100754279076,0.16251444594986708,0.1432831560839194,0.0,-1.7505366618511364,2.004497526201195,5.309506156061856,0.05451265860061533,0.006376169242979614,0.0,435.65350370758324,434.7835337186363,435.5570463015014,435.9669627113933
2.940000000000002,-1.3309314732788682,1.8305115886701029,19.149829398302497,0.16615872555428624,0.14380822607560884,0.0,-1.8289524013302247,2.089781759862099,5.248217197596869,0.07093606534975651,0.01312200408527604,0.0,419.43739660205136,420.0228536009021,420.1222305171392,421.5468974309439
3.000000000000002,-1.443345771143566,1.9588599778765976,19.46498767305501,0.1711831808737072,0.14471063853344734,0.0,-1.9182677052885684,2.188842535400626,5.256762863635478,0.10153521831281279,0.018624187773705142,0.0,443.9970707878883,444.4482388351716,441.18665746877605,443.71178617737604
3.0600000000000023,-1.5614083762885642,2.0935510309066676,19.78242815441873,0.17725463167291622,0.14619558605986072,0.0,-2.0172373065797773,2.301319319518411,5.323930331539419,0.10049362199942273,0.0348135937397662,0.0,461.80777922280663,463.08330939575666,462.86604435166737,462.79246046298636
3.1200000000000023,-1.6852185635170018,2.2348252333326197,20.102338174808292,0.1830645634661341,0.1482151891825847,0.0,-2.109946676020234,2.4082566288999243,5.339326010216288,0.08827055218032703,0.031247480075606064,0.0,447.64272301156535,447.3528250347523,448.3215120977525,447.3349489954538
3.1800000000000024,-1.8143846336730658,2.382303712914949,20.421503785265713,0.18862165607884585,0.14985333165879577,0.0,-2.19577214822376,2.50808628588815,5.299417229255054,0.10013475472636127,0.0179370754105473,0.0,431.1878439938455,430.0618690737624,429.6195153276488,430.63198075576395
3.2400000000000024,-1.9495680190817426,2.5368972529379152,20.743675852352286,0.19415001117009378,0.15092664261896882,0.0,-2.3103538556153294,2.6454298145553152,5.4385558880231395,0.06703190337736836,0.017791225782920715,0.0,487.253196963072,487.24219232283957,488.03831577771075,485.5667893051424
3.3000000000000025,-2.0915292897097957,2.699667248193521,21.073330144133415,0.19806801504019855,0.15258442033515607,0.0,-2.4217536644925484,2.780423901698111,5.54899187628808,0.061591482458723486,0.04229901563322738,0.0,478.9634957720789,480.82425148793925,481.5072882344918,481.098240654528
3.3600000000000025,-2.2398986671300465,2.8701907281189856,21.407521526141053,0.20307055958334352,0.15506550068317537,0.0,-2.5240980719986577,2.9039518722359956,5.590117570637346,0.10854992858883236,0.039385789621067764,0.0,461.36310957082804,461.1338275326948,459.3456509116214,463.0599792708888
3.4200000000000026,-2.3941144741122167,3.0477622635731874,21.741963850098635,0.20910192562208785,0.15731311994633845,0.0,-2.616653018351073,3.0155407491590163,5.557718514935044,0.07523865107604576,0.033301908298447154,0.0,439.14883691924126,438.6444551982005,440.25476129325034,437.4976177392945
3.4800000000000026,-2.553916217431409,3.232091273012473,22.074349148347526,0.21350463087894855,0.1591566289353077,0.0,-2.710272726538305,3.1290353748702677,5.52161721173268,0.06937348099759987,0.024997997971920736,0.0,437.90961492899856,437.2184858644316,438.95209862065667,438.4692395394331
3.5400000000000027,-2.719635787872855,3.4236307470899856,22.406129139905886,0.2179220646043003,0.160320927169173,0.0,-2.81383498329152,3.255840009429162,5.537246571270715,0.08099492628850975,0.004830373868368373,0.0,455.3593587247477,453.7427661681181,455.7055424184313,456.6377846016702
3.6000000000000028,-2.89148078394718,3.622686900255461,22.738112366550112,0.22342350111387344,0.16087158695634862,0.0,-2.9143945398671796,3.3796846866242776,5.528514386852905,0.10730229104583396,0.016698586040347317,0.0,447.0146333388568,447.9808346948526,448.4710619318428,450.609961047058
3.660000000000003,-3.069475459185656,3.829382994263972,23.070093391217082,0.2298667394190419,0.16194767103108454,0.0,-3.0188585106448187,3.510591119390125,5.5370025117163175,0.10755664805953988,0.020298862797122882,0.0,455.0890744485067,455.37715196213946,454.56530695345134,454.59553854002246
3.720000000000003,-3.253762926572537,4.044020374583306,23.402501695717724,0.23591947763602583,0.16305529416233533,0.0,-3.124167511535129,3.6443701489341236,5.542754745280094,0.08216352294879253,0.014503840002875013,0.0,455.2841539716541,454.82008811829536,456.263659856662,454.2395976141777
3.780000000000003,-3.4442806846623655,4.266595798140857,23.73450813392471,0.24118909691813073,0.1643019039943372,0.0,-3.2265518244695905,3.77508992832757,5.523781565749938,0.09725029743285274,0.031042499442142144,0.0,447.468170166216,448.8128229920396,447.66355015343237,448.8960274828894
3.840000000000003,-3.6407218574861746,4.496713276838193,24.063837248043487,0.24726748111310481,0.16619539760660196,0.0,-3.3217133399305188,3.895859254415338,5.4537593696485835,0.10838031021175552,0.03257004488665078,0.0,432.60758592067646,432.73660590259595,430.9025075381193,431.85176631185686
3.900000000000003,-3.842692511045148,4.733822267342935,24.38763589343264,0.25354292522803057,0.1684786405949117,0.0,-3.4109171062546007,4.008187003899687,5.339666136159151,0.09567306943538739,0.04722897728090683,0.0,416.0455414484481,417.3281655931276,417.91795181014413,416.81882341404
3.960000000000003,-4.050433693604252,4.978279270120273,24.70664818631014,0.2598567811696215,0.1714189256662335,0.0,-3.5140751032842537,4.1407101364827925,5.293768103095174,0.11957325952514157,0.05233764539051249,0.0,440.61889326514626,441.04264175000816,438.53038817178304,440.5212052334596
4.020000000000002,-4.264081946029451,5.2302532518339335,25.020938535381003,0.26694597469776227,0.17467610534513422,0.0,-3.6078769759281584,4.258859440108544,5.182606642981829,0.11515318549012987,0.057922325102953275,0.0,417.92924802849984,418.41801502420964,419.0534888330944,418.68244986204286
4.080000000000001,-4.4842160394333215,5.490577833695238,25.332837602048972,0.2745351385642474,0.17914678534568385,0.0,-3.7302633979942823,4.418977708185212,5.213117370817863,0.1427750967545705,0.09575092034355354,0.0,465.04845900696813,468.0064759158995,464.2248692518143,466.40107800492666
4.14,-4.711224666010318,5.759766330515122,25.643473062845494,0.2832196501752229,0.18531208211216033,0.0,-3.8372010928884173,4.554453253300073,5.140997977929654,0.1484066067267184,0.11398300726730207,0.0,433.708701893998,435.2469658712293,433.7145579055263,434.2075021180659
4.199999999999998,-4.945030034504148,6.037585933431129,25.951080571203995,0.29194887010152826,0.19195786883206445,0.0,-3.9568664658131554,4.706647726261136,5.111837348442531,0.13890268706234613,0.10339547490393304,0.0,449.86841882675327,449.0207431976447,450.303639399117,449.5534414859939
4.259999999999997,-5.185945413986916,6.324359108519374,26.255913456956844,0.3007588654677118,0.19783140319903048,0.0,-4.07415685554219,4.8528891276748345,5.04872447963904,0.15923351718675996,0.08364534154628238,0.0,441.1559225241258,439.5298125394401,438.6590316536801,440.3646573147522
4.319999999999996,-5.433770117384256,6.6196666973817635,26.55578247138761,0.3101336966211976,0.2026475766154645,0.0,-4.187111714008877,4.99120630133418,4.946597846378573,0.14949218655907628,0.07248458965220293,0.0,428.5158207417773,427.5711713656663,427.72776159283706,426.92123212913185
4.379999999999995,-5.689018334846637,6.9242034319826695,26.852040556911398,0.3186495921376187,0.20704909198094779,0.0,-4.321520119012309,5.160403247941641,4.9278130997294465,0.11917330676431981,0.07505075756341535,0.0,457.3296858346499,457.5381006310914,457.38889115383523,454.984842396256
4.439999999999993,-5.952199266758923,7.238650579320521,27.14607788027877,0.32606140172226805,0.2114964716541623,0.0,-4.45157076972273,5.321430180469957,4.872843924605118,0.13105871799706398,0.07220086224990611,0.0,446.7964426313269,446.5682243988935,445.9033126046024,446.8871287264913
4.499999999999992,-6.222987392385167,7.562405356338091,27.435490245119414,0.3339697118260547,0.21589884299337214,0.0,-4.575113011182387,5.470726512704394,4.773890034485338,0.1332562396187073,0.07561824214765682,0.0,432.7682476726443,433.060216223083,432.45890310779833,432.6604920434166
4.559999999999991,-6.5015171825999,7.8955496370632225,27.719942735857988,0.34190472399119365,0.22035769555814966,0.0,-4.709608625335966,5.634360328241739,4.707254498624448,0.13016050563536324,0.07157118944887629,0.0,443.7008277213734,443.3726773263708,446.20741422117175,445.97055015556776
4.6199999999999894,-6.789384859814973,8.240346527177344,28.005256140726164,0.34982379862837654,0.22453048386307728,0.0,-4.886215912629112,5.858926063960775,4.801446074458123,0.13540018253681904,0.06515632775714197,0.0,498.5511970220819,498.0852522595316,498.23183339750284,498.62877644604515
4.679999999999988,-7.087233728658187,8.597638125429691,28.29316288072235,0.3583929902117067,0.22876158812902325,0.0,-5.0423773104748175,6.050979558746061,4.79432554928534,0.154579049932429,0.0795185718145681,0.0,469.05766180609044,470.17545962076474,469.4993712566373,471.00296143735204
4.739999999999987,-7.394265929189057,8.966117248072136,28.579407561201798,0.3672139795694207,0.23323917177714737,0.0,-5.19239285670438,6.231912085259223,4.746229283283004,0.12425009133028936,0.06240895894125701,0.0,459.57189652003166,458.2174214197103,460.1024979753608,457.7132053175392
4.799999999999986,-7.711143311561319,9.3466634875894,28.865619264688593,0.37467342223015354,0.23718164052254131,0.0,-5.3703933725679125,6.452909397530947,4.792607960427744,0.12447139420034456,0.0715987884737337,0.0,490.90265068358656,491.58700350668926,492.08638224585485,492.1151586111437
4.859999999999984,-8.037697310659361,9.738869965988657,29.150278243194972,0.38299669783327417,0.24178369332785632,0.0,-5.5151376268027175,6.620814406416378,4.695438091129235,0.1578896472174286,0.0853287748751957,0.0,446.9480592099755,448.0705784399303,446.168053289197,448.9059214883836
4.919999999999983,-8.372834019957601,10.1409133540305,29.428287094330305,0.3927575374097412,0.24669890829975127,0.0,-5.656527336161629,6.780924407271176,4.570992820492543,0.17085101174672493,0.0740473878060288,0.0,439.0195042887783,438.0876284695299,439.79441443550286,440.8923174038885
4.979999999999982,-8.716086010861572,10.551933668765125,29.69705985349453,0.40313257433111804,0.25102122651806713,0.0,-5.78567286152533,6.920153957340974,4.387971308612431,0.17675375720887262,0.06768627401070478,0.0,419.33563536297595,418.7868255623699,419.2864804057347,419.8297943342366
5.0399999999999805,-9.068084869832866,10.972775779993817,29.958056598020242,0.4141339143686942,0.2549473536398388,0.0,-5.947923957482469,7.1081655422751515,4.310904441446525,0.19404907928721102,0.060506568421355086,0.0,457.6614763927277,457.0924944716915,457.78989680529287,459.1955858489891
